geo_code,geo_name,country,latitude,longitude,segment_id,segment_label,overall_opportunity_score,opportunity_rank,opportunity_percentile,market_size_score,segment_priority_score,recommended_attraction_alignment_score,segment_category_fit_score,recommended_attraction_focus,recommended_attraction_name,recommended_attraction_brand,recommended_attraction_category,recommended_attraction_distance_miles,nearest_merlin_attraction,nearest_merlin_brand,nearest_merlin_category,nearest_merlin_distance_miles,recommended_product_focus,recommended_commercial_play,commercial_play_rationale,recommended_activation,annual_pass_repeat_visit_flag,cluster_marketing_flag,short_break_opportunity_flag,merlin_attractions_within_30_miles,merlin_attraction_cluster_names_30_miles,illustrative_revenue_opportunity_1pct_gbp,revenue_per_visitor_assumption_gbp,penetration_rate_assumption,key_contributing_driver,assumptions_flag,total_population,children_count_0_14,young_adult_count_15_24,core_family_adult_count_25_44,midlife_adult_count_45_64,older_adult_count_65_plus,total_households,households_with_dependent_children,households_deprived,households_not_deprived,households_no_car_or_van,households_with_car_or_van,residents_social_grade_ab_c1,children_share_0_14,young_adult_share_15_24,core_family_adult_share_25_44,midlife_adult_share_45_64,older_adult_share_65_plus,family_household_share,deprived_household_share,not_deprived_household_share,car_access_household_share,population_density_per_sq_km,ab_c1_social_grade_share
E02006568,Chichester 008,England,50.84517,-0.77332,4,Mainstream Affluent Suburban Markets,94.0,92,0.9874707421175822,0.9720539647577092,1.0,0.8371649710610765,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,27.8,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,27.8,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Brighton,3815,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12300,1808,2221,3219,2739,2313,5394,1285,2748,2644,1402,3990,5360,0.1469918699186992,0.1805691056910569,0.2617073170731707,0.2226829268292683,0.1880487804878048,0.2382276603633667,0.5094549499443827,0.4905450500556173,0.7399851632047477,3696.1,0.5768402927249247
E02002599,Warrington 010,England,53.40409,-2.62726,4,Mainstream Affluent Suburban Markets,93.8,93,0.9873330579650282,0.9215308370044053,1.0,0.8990965724086729,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,12.4,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,12.4,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Manchester,3426,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11069,1926,1207,2628,3460,1848,4377,1386,1859,2517,446,3931,6400,0.1739994579456139,0.1090432740084921,0.2374198211220525,0.3125846959978318,0.1669527509260095,0.31665524331734063,0.4247201279415124,0.5752798720584875,0.8981037240118803,3256.8,0.7099278979478647
E02003316,Medway 003,England,51.45911,0.552409,4,Mainstream Affluent Suburban Markets,93.8,94,0.9871953738124741,0.9665473568281938,1.0,0.8390754603754373,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,38.4,London Dungeon,The Dungeons,Young Adult Immersive,29.1,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 4 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",False,True,False,4,London Eye; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3758,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12142,2455,1309,3304,3047,2027,4664,1653,2312,2352,451,4213,5655,0.2021907428759677,0.1078076099489375,0.2721133256465162,0.2509471256794597,0.1669411958491187,0.3544168096054888,0.4957118353344768,0.5042881646655232,0.9033018867924528,433.9,0.5694290605175713
E02003354,Bracknell Forest 003,England,51.42415,-0.74035,4,Mainstream Affluent Suburban Markets,93.8,95,0.9870576896599201,0.8661894273127754,1.0,0.9732554979864944,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,4.7,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,4.7,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3177,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10264,1829,1093,2711,3182,1449,4129,1345,1535,2594,330,3799,6588,0.1781956352299298,0.1064886983632112,0.2641270459859703,0.3100155884645362,0.1411730319563523,0.3257447323807217,0.37176071688060064,0.6282392831193994,0.9200775006054734,4146.9,0.7581127733026467
E02003612,Central Bedfordshire 014,England,52.02508,-0.22829,4,Mainstream Affluent Suburban Markets,93.8,96,0.9869200055073661,0.9749449339207048,1.0,0.8274152713647864,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,42.8,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,34.8,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3845,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12423,2710,1061,3394,3253,2005,4943,1800,2018,2924,363,4580,7223,0.2181437655960718,0.0854061015857683,0.2732029300491024,0.2618530145697496,0.1613941881993077,0.3641513251062108,0.4082540967024074,0.5917459032975926,0.9265628161035808,1068.1,0.7024897879789924
E02003623,Bedford 008,England,52.1531,-0.52939,4,Mainstream Affluent Suburban Markets,93.8,97,0.986782321354812,0.98306718061674,1.0,0.8150662149875048,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,47.9,Warwick Castle,Warwick Castle,Heritage Attraction,45.5,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3970,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12826,2580,1265,3735,3132,2114,5082,1801,1811,3272,361,4722,7839,0.2011539061281771,0.0986277873070325,0.2912053641041634,0.2441914860439731,0.1648214564166536,0.354388036206218,0.3563557654466745,0.6436442345533255,0.9289789494393076,949.7,0.75
E02005409,North West Leicestershire 013,England,52.69294,-1.39615,4,Mainstream Affluent Suburban Markets,93.8,98,0.986644637202258,0.9629680616740088,1.0,0.8420631269868651,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,26.4,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,26.4,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 4 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,4,Alton Towers Resort; Warwick Castle; Cadbury World; SEA LIFE Birmingham,3716,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12006,2167,1237,3044,3331,2227,5111,1501,2514,2598,592,4520,5197,0.1804930867899383,0.103031817424621,0.2535398967183075,0.2774446110278194,0.1854905880393136,0.2936802973977695,0.49188025826648407,0.5081197417335159,0.8841940532081377,565.7,0.5432214905403993
E02006650,Wiltshire 007,England,51.5301,-1.92464,4,Mainstream Affluent Suburban Markets,93.8,99,0.9865069530497039,0.995112885462555,1.0,0.800047997025417,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,54.9,Warwick Castle,Warwick Castle,Heritage Attraction,53.8,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,4334,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,14000,2058,2415,3568,3310,2649,4988,1417,2200,2787,458,4530,5796,0.147,0.1725,0.2548571428571428,0.2364285714285714,0.1892142857142857,0.2840817963111468,0.4410585404971933,0.5589414595028067,0.9081796311146751,182.9,0.6343438765459122
E02000038,Barnet 015,England,51.61624,-0.1563,4,Mainstream Affluent Suburban Markets,93.7,100,0.9863692688971499,0.9028083700440529,1.0,0.920448862163626,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,8.0,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,6.4,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3314,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10719,1932,1154,3028,2961,1644,4006,1432,1927,2078,1039,2964,5686,0.1802406940945983,0.1076592965761731,0.2824890381565444,0.2762384550797649,0.1533725160929191,0.3574638042935597,0.48102845731402893,0.5189715426859711,0.7404446665001249,6082.0,0.6487164860239589
E02002715,East Riding of Yorkshire 032,England,53.74145,-0.55513,4,Mainstream Affluent Suburban Markets,93.7,101,0.9862315847445959,0.991602422907489,1.0,0.8022282464447565,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Scarborough,SEA LIFE,Family Discovery Attraction,39.1,The York Dungeon,The Dungeons,Young Adult Immersive,26.2,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,1,The York Dungeon,4180,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13519,2479,1353,3262,4003,2422,5632,1822,2050,3582,475,5160,7967,0.183371551150233,0.1000813669650122,0.2412900362452844,0.2961017826762334,0.1791552629632369,0.3235085227272727,0.3639914772727273,0.6360085227272727,0.9157054125998224,524.7,0.7275799086757991
E02004592,Uttlesford 002,England,52.01783,0.249106,4,Mainstream Affluent Suburban Markets,93.7,102,0.9860939005920418,0.9882984581497798,1.0,0.8053807520353518,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,52.3,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,38.3,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,4059,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13126,2337,1266,3227,3526,2770,5810,1665,2650,3163,955,4858,6755,0.1780435776321804,0.0964497943013865,0.2458479353953984,0.2686271522169739,0.2110315404540606,0.28657487091222034,0.45611015490533563,0.5438898450946643,0.8357130569413384,1718.7,0.6663049911225094
E02005196,Chorley 008,England,53.65407,-2.65587,4,Mainstream Affluent Suburban Markets,93.7,103,0.9859562164394878,0.93619218061674,1.0,0.8735646585099265,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,18.2,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,18.2,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 2 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,2,SEA LIFE Manchester; SEA LIFE Blackpool,3501,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11323,2277,996,3249,2520,2281,4828,1529,2077,2751,653,4175,5964,0.2010951161352998,0.0879625540934381,0.2869380906120286,0.222555859754482,0.2014483794047513,0.31669428334714167,0.43019884009942005,0.5698011599005799,0.8647473073736537,1967.0,0.6695857190973392
E02006537,Adur 004,England,50.83366,-0.24827,4,Mainstream Affluent Suburban Markets,93.7,104,0.9858185322869337,0.8893860132158591,1.0,0.9370184373592224,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,4.9,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,4.9,Annual pass,Annual pass,High-opportunity MSOA within 30 miles of the recommended attraction.,"Promote annual pass value, repeat-visit benefits and in-attraction upsell opportunities.",True,False,False,1,SEA LIFE Brighton,3256,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10531,2028,1033,2687,2777,2006,4361,1401,2557,1807,1075,3289,4177,0.1925743044345266,0.0980913493495394,0.2551514576013673,0.263697654543728,0.1904852340708384,0.32125659252465033,0.5863334097684018,0.41366659023159824,0.7536663611365719,3568.9,0.5033743070619426
E02006594,Horsham 007,England,51.06367,-0.35625,4,Mainstream Affluent Suburban Markets,93.7,105,0.9856808481343797,0.9160242290748899,1.0,0.9021560785534825,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,19.7,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,19.3,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 3 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,3,Thorpe Park; Chessington World of Adventures Resort; SEA LIFE Brighton,3383,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10941,2244,1000,3186,2715,1796,4526,1555,1850,2679,509,4021,6305,0.2051000822593912,0.091399323645005,0.291198245132986,0.2481491636961886,0.164153185266429,0.3435704816615113,0.40874944763588156,0.5912505523641185,0.8876379690949228,2821.2,0.6998556998556998
E02000037,Barnet 014,England,51.62663,-0.28613,4,Mainstream Affluent Suburban Markets,93.6,106,0.9855431639818257,0.9101046255506607,1.0,0.9050997558458215,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,11.1,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,9.1,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3347,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10836,2470,1249,2866,2429,1822,3721,1398,1747,1970,629,3088,6170,0.2279438907345884,0.1152639350313768,0.2644887412329272,0.2241602067183462,0.1681432262827611,0.37570545552270895,0.4694974469228702,0.5305025530771298,0.8307775087436104,2505.6,0.706677356545642
E02000133,Bromley 007,England,51.41029,0.05698,4,Mainstream Affluent Suburban Markets,93.6,107,0.9854054798292716,0.9055616740088106,1.0,0.9140671278896055,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,16.9,SEA LIFE London Aquarium,SEA LIFE,Family Discovery Attraction,10.0,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3321,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10753,1919,956,2569,3095,2214,4329,1396,1488,2841,485,3841,7106,0.1784618246070864,0.0889054217427694,0.2389100716079233,0.2878266530270622,0.2058960290151585,0.32247632247632246,0.3437283437283437,0.6562716562716563,0.8878871937124364,1799.1,0.8539838961663262
